"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"181","The Lego Batman Movie - https://t.co/OPnsEhVeHF - #Batman",FALSE,1,NA,2017-04-28 07:13:26,FALSE,NA,"857855260026646528",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","BatmanStore",1,FALSE,FALSE,NA,NA
"182","Seeing Harley in the lego Batman movie. Made me want to watch divide squad <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>",FALSE,0,NA,2017-04-28 06:52:18,FALSE,NA,"857849939337986048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josev2398",0,FALSE,FALSE,NA,NA
"183","The lego Batman movie was much better than I expected. And the only thing I like from d.c is suicide squad <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-04-28 06:51:24,FALSE,NA,"857849715697655808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josev2398",0,FALSE,FALSE,NA,NA
"184","LEGO The Batman Movie Collectible Minifigure Full Set - Complete Set of 20 Sealed Minifigures (71017… https://t.co/60TvHlTHoa",FALSE,0,NA,2017-04-28 06:49:29,TRUE,NA,"857849229808721920",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviescollectas",0,FALSE,FALSE,NA,NA
"185","RT @hmvtweets: It doesn't come in black but it's still awesome! Pre-order our #hmvExclusive LEGO Batman #Steelbook! Out 19th June: https://…",FALSE,0,NA,2017-04-28 06:39:08,FALSE,NA,"857846627985477632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hmvPreston",9,TRUE,FALSE,NA,NA
"186","RT @DeanMcCoppln: i watched the lego batman movie and it was a golden gaytime https://t.co/Uu7cQf4usm",FALSE,0,NA,2017-04-28 06:29:25,FALSE,NA,"857844182634733569",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Niki_McNugget",2,TRUE,FALSE,NA,NA
"187","LEGO The Batman Movie Collectible Minifigure Full Set - Complete Set of 20 Sealed Minifigures (71017… https://t.co/ZetyJQ2puC",FALSE,0,NA,2017-04-28 05:49:31,TRUE,NA,"857834142419038209",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviescollectas",0,FALSE,FALSE,NA,NA
"188","RT &amp; follow @ToyReleases for the chance to #win #TheLegoBatmanMovie #KeyLight Click to enter #Lego #Batman #comp https://t.co/GkXuVoishh",FALSE,2,NA,2017-04-28 05:26:05,FALSE,NA,"857828243889688576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Welovepeppa",1,FALSE,FALSE,NA,NA
"189","RT @ralphsepe: I'm going to start a petition to get rid of rotten tomatoes cause the new Lego Batman movie doesn't have a 100%. #DCbias #Ma…",FALSE,0,NA,2017-04-28 05:24:55,FALSE,NA,"857827948157710336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VMan339",242,TRUE,FALSE,NA,NA
"190","@uhtori i honestly enjoyed lego batman even MORE than the lego movie. it was SO GOOD. i crieD",FALSE,0,"uhtori",2017-04-28 05:23:10,FALSE,"857827400129884160","857827510570164224","536333245","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","funksocks",0,FALSE,FALSE,NA,NA
"191","@funksocks ok but lego movie was the GREATEST so I expected nothing less from lego batman",FALSE,1,"funksocks",2017-04-28 05:22:44,FALSE,"857827073930522624","857827400129884160","612665695","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uhtori",0,FALSE,FALSE,NA,NA
"192","RT @MOONLIE3: @LEGO_Group @LEGOBatmanMovie I Love Lego and cant wait for the batman movie",FALSE,0,NA,2017-04-28 05:14:37,FALSE,NA,"857825355926786048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ANLAbbVlSzjaOMg",3,TRUE,FALSE,NA,NA
"193","Lego Batman Movie is a nerd movie",FALSE,2,NA,2017-04-28 04:37:39,FALSE,NA,"857816052977225728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","build_glines",0,FALSE,FALSE,NA,NA
"194","LEGO The Batman Movie Collectible Minifigure Full Set - Complete Set of 20 Sealed Minifigures (71017… https://t.co/o9lhpqnzT3",FALSE,0,NA,2017-04-28 04:19:35,TRUE,NA,"857811507245088768",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviescollectas",0,FALSE,FALSE,NA,NA
"195","RT @9999fashion: LEGO 30607 The Batman Movie - Disco Batman &amp; Tears Of Batman  #LEGO https://t.co/5BKVv7XmPM via @eBay https://t.co/L1WZEtt…",FALSE,0,NA,2017-04-28 04:16:41,FALSE,NA,"857810779986247680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","9999fashion",1,TRUE,FALSE,NA,NA
"196","I liked a @YouTube video https://t.co/JiPfWyshtu MOMMY'S GONE MAD! She Kills LEGO BATMAN MOVIE Toy &amp; Wubble Bubble Ball <U+2620> (FUNnel",FALSE,1,NA,2017-04-28 04:06:36,FALSE,NA,"857808238682796033",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","cupcakesam2019",0,FALSE,FALSE,NA,NA
"197","Thumbs up is you like The Lego Batman Movie.ÿ #parenting #kidslearn #parenting #toychannel https://t.co/DklUATpvMs",FALSE,0,NA,2017-04-28 03:45:09,FALSE,NA,"857802842131845121",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","hsnetcast",0,FALSE,FALSE,NA,NA
"198","lego batman is the best movie ever",FALSE,1,NA,2017-04-28 03:45:05,FALSE,NA,"857802824117354496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","funksocks",0,FALSE,FALSE,NA,NA
"199","THE LEGO BATMAN MOVIE 11.5""x17"" Original Promo Movie Poster 2017 https://t.co/j6dsXz6Orj",FALSE,0,NA,2017-04-28 03:17:26,FALSE,NA,"857795865309835265",NA,"<a href=""https://www.bittopper.com"" rel=""nofollow"">Work from home lead</a>","banprada",0,FALSE,FALSE,NA,NA
"200","I just finished @ghweldon's Batman book, which I thoroughly enjoyed. Would love to read an after afterword including the 
Lego Batman Movie.",FALSE,0,NA,2017-04-28 03:16:59,FALSE,NA,"857795752982130692",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","klhurley2",0,FALSE,FALSE,NA,NA
"201","I also appreciate that the Lego Batman movie kept this kind of thing in. https://t.co/b1XIGVuWlp",FALSE,0,NA,2017-04-28 02:52:41,FALSE,NA,"857789639725203456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrjwn",0,FALSE,FALSE,NA,NA
"202","The Lego Batman Movie Toy Hunt Target Toy Haul #parenting #kidslearn #parenting #toychannel https://t.co/DklUATpvMs",FALSE,0,NA,2017-04-28 02:45:06,FALSE,NA,"857787731631644672",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","hsnetcast",0,FALSE,FALSE,NA,NA
"203","THE LEGO BATMAN MOVIE Extended Clip - Villains vs Batman (2017) Animated Comedy Movie HD https://t.co/XkvkzLy10X",FALSE,0,NA,2017-04-28 02:33:30,FALSE,NA,"857784812198699008",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","SeptinyaJhaHesh",0,FALSE,FALSE,NA,NA
"204","I liked a @YouTube video https://t.co/SNnF0UnPUw Lego Batman Movie ALL Villains - Side by Side",FALSE,0,NA,2017-04-28 02:31:58,FALSE,NA,"857784423328223232",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","BigGuyMovie",0,FALSE,FALSE,NA,NA
"205","RT @BillyVegasBlog: https://t.co/l4V29WRWrU My review of the #LEGOBatmanMovie is up on the blog! Read, comment, enjoy! #Batman #Lego #Movie…",FALSE,0,NA,2017-04-28 02:30:34,FALSE,NA,"857784074110414848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blythe1969",10,TRUE,FALSE,NA,NA
"206","LEGO The Batman Movie Collectible Minifigure Full Set - Complete Set of 20 Sealed Minifigures (71017… https://t.co/GpzffzwphD",FALSE,0,NA,2017-04-28 02:29:39,TRUE,NA,"857783840147988482",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviescollectas",0,FALSE,FALSE,NA,NA
"207","watching The LEGO Batman Movie at Cinemark Movies 12 https://t.co/isyjwlyLAd",FALSE,1,NA,2017-04-28 02:27:55,FALSE,NA,"857783407325073409",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Elbrones",0,FALSE,FALSE,NA,NA
"208","LEGO The Batman Movie Collectible Minifigure Full Set - Complete Set of 20 Sealed Minifigures (71017… https://t.co/7t6YDSr4HZ",FALSE,0,NA,2017-04-28 02:14:24,TRUE,NA,"857780004909920257",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviescollectas",0,FALSE,FALSE,NA,NA
"209","I liked a @YouTube video https://t.co/FR4WCXb92S Lego Batman Movie Minifigures Review! ALL 20!",FALSE,0,NA,2017-04-28 02:06:32,FALSE,NA,"857778024204443649",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PhantomCoyote",0,FALSE,FALSE,NA,NA
"210","LEGO BATMAN MOVIE The Batmobile 70905 Building Kit by LEGO https://t.co/wdz80gktvM",FALSE,0,NA,2017-04-28 01:53:55,FALSE,NA,"857774849443454976",NA,"<a href=""https://www.bittopper.com/health-beauty/"" rel=""nofollow"">Health   beauty</a>","curvelegal",0,FALSE,FALSE,NA,NA
"211","The Lego Batman Movie, Presented by 7220 Entertainment
WHEN Friday, April 28, 2017, 6:30pm – 12am
WHERE Union... https://t.co/0Jj6CPcRwq",FALSE,2,NA,2017-04-28 01:44:55,FALSE,NA,"857772585127256064",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","UWyo_GEARUP",0,FALSE,FALSE,NA,NA
"212","Lego Batman Movie... 2 Thumbs up!: https://t.co/h7HUwOiltN via @YouTube",FALSE,0,NA,2017-04-28 01:42:41,FALSE,NA,"857772022146969601",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","PaulMannAZ",0,FALSE,FALSE,NA,NA
"213","Thumbs up is you like The Lego Batman Movie.ÿ via @YouTube #kids #playtime #funnykids https://t.co/t96pws6BD9",FALSE,0,NA,2017-04-28 01:30:21,FALSE,NA,"857768916931706880",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","twinchallenge",0,FALSE,FALSE,NA,NA
"214","The Lego Batman Movie Two Thumbs Up Movie Review #parenting #kidslearn #parenting #toychannel https://t.co/uk49gMBZE5",FALSE,0,NA,2017-04-28 01:15:08,FALSE,NA,"857765090547904513",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","hsnetcast",0,FALSE,FALSE,NA,NA
"215","I went to see the Lego Batman movie today. It was HIlarious and sweet.",FALSE,0,"ilovekenyas",2017-04-28 00:56:58,FALSE,"857759109596291072","857760516441346048","3247960006","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilovekenyas",0,FALSE,FALSE,NA,NA
"216","The Lego Batman movie is honestly the best Batman movie ever made.",FALSE,4,NA,2017-04-28 00:45:26,FALSE,NA,"857757616256278529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BadaBingHero",0,FALSE,FALSE,NA,NA
"217","The Lego Batman Movie Toy Hunt Target Toy Haul via @YouTube #kids #playtime #funnykids https://t.co/t96pws6BD9",FALSE,1,NA,2017-04-28 00:30:23,FALSE,NA,"857753829621854211",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","twinchallenge",0,FALSE,FALSE,NA,NA
"218","@willmenaker I hate that he had a hand in the Lego Batman Movie",FALSE,0,"willmenaker",2017-04-28 00:15:57,FALSE,"857598036381491200","857750196586991616","1450298610","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PlankySmith",0,FALSE,FALSE,NA,NA
"219","RT @JessicaLin27: The Lego Batman movie has been moved indoors due to the whether conditions outside! https://t.co/y5sEFAQ6JP",FALSE,0,NA,2017-04-28 00:13:32,FALSE,NA,"857749587448274945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CSICAB",1,TRUE,FALSE,NA,NA
"220","The Lego Batman movie has been moved indoors due to the whether conditions outside! https://t.co/y5sEFAQ6JP",FALSE,0,NA,2017-04-28 00:13:15,FALSE,NA,"857749517088718848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JessicaLin27",1,FALSE,FALSE,NA,NA
"221","The LEGO Batman Movie 2017 Hallmark Ornament https://t.co/I6xlK4nhqm",FALSE,0,NA,2017-04-28 00:12:34,FALSE,NA,"857749346057678849",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","ZoneLego",0,FALSE,FALSE,NA,NA
"222","The Batcave set from the LEGO Batman Movie includes a rotary display with 3 alternative… https://t.co/NlOPXzqSU4",FALSE,0,NA,2017-04-28 00:06:48,FALSE,NA,"857747892219461632",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tcabeen",0,FALSE,FALSE,NA,NA
"223","The Lego Batman movie has been moved inside 1C",FALSE,0,NA,2017-04-28 00:06:02,FALSE,NA,"857747700359548929",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CSICAB",0,FALSE,FALSE,NA,NA
"224","LEGO The Batman Movie Collectible Minifigure Full Set - Complete Set of 20 Sealed Minifigures (71017… https://t.co/3mmZDGlcpF",FALSE,0,NA,2017-04-28 00:00:11,TRUE,NA,"857746229597548545",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviescollectas",0,FALSE,FALSE,NA,NA
"225","RT @hmvtweets: It doesn't come in black but it's still awesome! Pre-order our #hmvExclusive LEGO Batman #Steelbook! Out 19th June: https://…",FALSE,0,NA,2017-04-27 23:47:37,FALSE,NA,"857743063275503616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LadyJasonette",9,TRUE,FALSE,NA,NA
"226","The LEGO Batman Movie 2017 Hallmark Ornament https://t.co/lybdAocAJV",FALSE,0,NA,2017-04-27 23:16:26,FALSE,NA,"857735218282860545",NA,"<a href=""http://www.wonderland.fm/"" rel=""nofollow"">wonderland.fm</a>","LegoCreativity",0,FALSE,FALSE,NA,NA
"227","RT @SUBOGatUCONN: Movie Line-up for the week:
Thursday 9pm: Lego Batman Movie
Friday 8 and 11pm: The Dark Knight
Saturday 8 and 11pm: Lego…",FALSE,0,NA,2017-04-27 23:09:34,FALSE,NA,"857733490216972289",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nateskate25",1,TRUE,FALSE,NA,NA
"228","Less than three months ago, you couldn't not turn on the CW, and see an ad for the Lego Batman Movie. But when it comes to #WonderWoman...",FALSE,1,"formertwink",2017-04-27 23:09:02,FALSE,"857732921997893632","857733357005877249","757762650197467136","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","formertwink",0,FALSE,FALSE,NA,NA
"229","The Lego Batman Movie Two Thumbs Up Movie Review via @YouTube #kids #playtime #funnykids https://t.co/TowoKZKdOf",FALSE,0,NA,2017-04-27 23:00:47,FALSE,NA,"857731278849937408",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","twinchallenge",0,FALSE,FALSE,NA,NA
"230","Union movies this weekend: LEGO Batman Movie and Rings, 6pm and 9pm, Friday and Saturday. $2 + free popcorn https://t.co/1ANpsmvf1h",FALSE,0,NA,2017-04-27 23:00:01,FALSE,NA,"857731084473163778",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CCUHousing",1,FALSE,FALSE,NA,NA
"231","lego batman movie is gonna be playing in half an hour for free should i go see it",FALSE,7,NA,2017-04-27 22:30:46,FALSE,NA,"857723725445201925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","monkeypng",0,FALSE,FALSE,NA,NA
"232","Get Centered Movie Night Series: Tonight at 8:30PM in the CC Theatre we will feature ""The Lego Batman Movie.""... https://t.co/4VsaeCa58m",FALSE,0,NA,2017-04-27 22:28:28,FALSE,NA,"857723146610266112",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","StkCampusCenter",0,FALSE,FALSE,NA,NA
"233","eBay: NEW - Lego Batman Movie 5004929 Battle Pod plus 30521,30522 and 30523 all sealed https://t.co/6Gse78lWn1… https://t.co/I8JpnzQJCK",FALSE,0,NA,2017-04-27 22:22:09,TRUE,NA,"857721555983282178",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","USLEGOSetSales",0,FALSE,FALSE,NA,NA
"234","@OriginalFunko Will you make LEGO pops? Perhaps the LEGO movie or lego batman movie?",FALSE,0,"OriginalFunko",2017-04-27 22:09:03,FALSE,"857715772876963842","857718260007149568","1378000488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimonJ_2319",0,FALSE,FALSE,NA,NA
"235","eBay: Lot of 20 Polybags The Lego Batman Movie Mini Batmobile 30521 Party Favors https://t.co/fiehYV8mbd #legoset… https://t.co/5MHLvWYfxp",FALSE,0,NA,2017-04-27 22:07:08,TRUE,NA,"857717777603346432",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","USLEGOSetSales",0,FALSE,FALSE,NA,NA
"236","LEGO Batman: O Filme (The Lego Batman Movie) https://t.co/snTRBhrgV5 #MuchiBacon",FALSE,0,NA,2017-04-27 22:06:53,FALSE,NA,"857717715255132161",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","baconfrito",0,FALSE,FALSE,NA,NA
"237","Blast from the past! LEGO The Batman Movie The Batmobile Review https://t.co/nXqxuIxArj",FALSE,0,NA,2017-04-27 22:00:02,FALSE,NA,"857715991551373314",NA,"<a href=""http://www.leavingworkbehind.com"" rel=""nofollow"">Evergreen Post Tweeter</a>","etspeaksfrom",0,FALSE,FALSE,NA,NA
"238","I added a video to a @YouTube playlist https://t.co/MYflPD3VGl Lego Batman Movie challenge 5 blind bags boys vs girls Kids React",FALSE,0,NA,2017-04-27 21:59:44,FALSE,NA,"857715914854338560",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","toynerdtv",0,FALSE,FALSE,NA,NA
"239","RT @hobmooroaks: The next autism friendly screening @CityScreenYork is The Lego Batman Movie. 14/5/17 at 11:15 @ApplefieldsSchl https://t.c…",FALSE,0,NA,2017-04-27 21:43:48,FALSE,NA,"857711907595321347",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","west_send",3,TRUE,FALSE,NA,NA
"240","RT @minilynn3: RT &amp; follow @ToyReleases for the chance to #win #TheLegoBatmanMovie #KeyLight Click to enter #Lego #Batman #comp https://t.c…",FALSE,0,NA,2017-04-27 21:38:27,FALSE,NA,"857710557721395201",NA,"<a href=""https://twitter.com/Amanda_3387"" rel=""nofollow"">threadjjhkjh2222</a>","Amanda_3387",2,TRUE,FALSE,NA,NA
"241","RT &amp; follow @ToyReleases for the chance to #win #TheLegoBatmanMovie #KeyLight Click to enter #Lego #Batman #comp https://t.co/cHDzL4MyDB",FALSE,1,NA,2017-04-27 21:37:43,FALSE,NA,"857710372928851968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","minilynn3",2,FALSE,FALSE,NA,NA
"242","RT @sarahwilcox4676: Sky Broadband &amp; The Lego Batman Movie ad: Bat Fix @jamessmurray please tell me if this is ur voice doing batman lol ht…",FALSE,0,NA,2017-04-27 20:56:02,FALSE,NA,"857699885293985794",NA,"<a href=""https://www.twitter.com/talkbroadband"" rel=""nofollow"">Talk Broadband</a>","TalkUKTelecoms",1,TRUE,FALSE,NA,NA
"243","Sky Broadband &amp; The Lego Batman Movie ad: Bat Fix @jamessmurray please tell me if this is ur voice doing batman lol https://t.co/kdOyj5Urcj",FALSE,0,NA,2017-04-27 20:50:12,FALSE,NA,"857698418940149760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahwilcox4676",1,FALSE,FALSE,NA,NA
"244","Lego Batman Movie Minifigures 60 Packs Blind Bags 71017 Sealed Box https://t.co/rUH4NP0BDl https://t.co/7NAFxTc99t",FALSE,0,NA,2017-04-27 20:47:10,FALSE,NA,"857697652112097280",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","bricks4freaks",0,FALSE,FALSE,NA,NA
"245","RT @ColeEgelhoff: Lego Wizard of Oz villains are gonna be in Lego Batman Movie sets! https://t.co/hFsU5umBYU",FALSE,0,NA,2017-04-27 20:42:50,FALSE,NA,"857696564504125440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ColeEgelhoff",1,TRUE,FALSE,NA,NA
"246","Last chance to watch the Lego Batman movie! 3:30, 6 and 8:30 p.m. in the USU Beach Auditorium. https://t.co/hzjMuyYXdc",FALSE,1,NA,2017-04-27 20:40:03,FALSE,NA,"857695862738345984",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","CSULBASI",0,FALSE,FALSE,NA,NA
"247","#Batman #Poster The Lego Batman 11"" X 17"" Character #Movie Poster Batgirl https://t.co/NbY7XfdfAN #Bestseller #Buy",FALSE,0,NA,2017-04-27 20:38:14,FALSE,NA,"857695405932396544",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Batman1v",0,FALSE,FALSE,NA,NA
"248","The Shack PG13
Thurs 7:00
Fri &amp; Sat 8:50
Sun 3:50, 6:45

The LEGO Batman Movie PG
Friday 6:30
Sat 1:30, 4:00, 6:30
Sun 1:30",FALSE,0,NA,2017-04-27 20:20:33,FALSE,NA,"857690956019228673",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","deperecinema",0,FALSE,FALSE,NA,NA
"249","Guys, don't worry Mnuchin knows exactly what he's doing. He made The Lego Batman movie right before he took this job! We're in good hands!",FALSE,0,NA,2017-04-27 20:11:36,FALSE,NA,"857688704101392384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JeffyJerusalem",0,FALSE,FALSE,NA,NA
"250","eBay: Legos Batman Movie sets 30523 and 30522 Joker Battle, Phantom Zone NEW Toy https://t.co/eznaUiWzB8 #legoset… https://t.co/ejRknQPz2q",FALSE,0,NA,2017-04-27 20:09:33,TRUE,NA,"857688185308012548",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","USLEGOSetSales",0,FALSE,FALSE,NA,NA
"251","RT @hmvtweets: It doesn't come in black but it's still awesome! Pre-order our #hmvExclusive LEGO Batman #Steelbook! Out 19th June: https://…",FALSE,0,NA,2017-04-27 20:04:47,FALSE,NA,"857686986861277190",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HMVStevenage",9,TRUE,FALSE,NA,NA
"252","LEGO The Batman Movie Collectible Minifigure Full Set - Complete Set of 20 Sealed Minifigures (71017… https://t.co/asAjUVoj1m",FALSE,0,NA,2017-04-27 20:04:11,TRUE,NA,"857686837296590849",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moviescollectas",0,FALSE,FALSE,NA,NA
"253","eBay: LEGO Batman Movie - Batcave Break-in (70909) https://t.co/UClsqvnrmu #legoset #lego https://t.co/pr0bV5dL5V",FALSE,0,NA,2017-04-27 19:48:48,FALSE,NA,"857682965425405952",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","USLEGOSetSales",0,FALSE,FALSE,NA,NA
"254","RT @CJ_CrushingC_R: I love the soundtrack to The Lego Batman Movie.  I can't wait for this to get a home release, I wanna watch this movie…",FALSE,0,NA,2017-04-27 19:44:18,FALSE,NA,"857681830824357888",NA,"<a href=""https://twitter.com/guygoestweeting"" rel=""nofollow"">Abot_movies</a>","narayana_2015",1,TRUE,FALSE,NA,NA
"255","RT @RoccoHusto: I am sickened by the lack of diversity in the lego batman movie. Absolutely no Mega Bloks or Playmobil actors were cast. Di…",FALSE,0,NA,2017-04-27 19:41:52,FALSE,NA,"857681221689757697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","XysONB09cOQXjei",5,TRUE,FALSE,NA,NA
"256","@andehchoo LEGO Batman Movie Killer Croc Tail-Gator 70907 is now on sale for $55.97 at Amazon. Product page: https://t.co/7VEgHDt1bh",FALSE,0,NA,2017-04-27 19:40:11,FALSE,NA,"857680796810846208",NA,"<a href=""http://camelcamelcamel.com/"" rel=""nofollow"">amazon.com price drop alerts by camelcamelcamel.com</a>","camelcamelcamel",0,FALSE,FALSE,NA,NA
"257","@SkyStore if I pre order the Lego batman movie does the payment come out with my bill ??",FALSE,0,"SkyStore",2017-04-27 19:35:38,FALSE,NA,"857679650138583040","3395509258","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Shev_McG",0,FALSE,FALSE,NA,NA
"258","Tonight through Saturday night, in the MUB theaters see the Lego Batman Movie and Get Out!… https://t.co/15j8aE6Z1e",FALSE,2,NA,2017-04-27 19:29:11,FALSE,NA,"857678026871525376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","musoUNH",0,FALSE,FALSE,"-70.93000658","43.13440962"
"259","#LEGO MINIFIGURES THE BATMAN MOVIE LTD ED 17/20 lot of 3 near complete sets
<ed><U+00A0><U+00BC><ed><U+00BC><U+0090><U+FE0F> https://t.co/e8bCmWoOro https://t.co/xZ5JQV2ngp",FALSE,0,NA,2017-04-27 19:23:25,FALSE,NA,"857676576875532290",NA,"<a href=""https://lego.bestpricedealz.com"" rel=""nofollow"">We Love Lego Bot</a>","bpdlego",0,FALSE,FALSE,NA,NA
"260","@annenguyen55 the lego batman movie was a cinematic master piece. must watch",FALSE,6,"annenguyen55",2017-04-27 19:13:46,FALSE,"857659492347072516","857674148721680386","2756701769","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sassaysara",0,FALSE,FALSE,NA,NA
"261","Lego Batman Movie CatWoman Set - Time-lapse Build, Unboxing/Review!: https://t.co/G8TKdI4ZUT 
#lego #toyreview… https://t.co/TStnVwXDmV",FALSE,0,NA,2017-04-27 19:11:26,TRUE,NA,"857673561980448768",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CanuckKidsTV",0,FALSE,FALSE,NA,NA
"262","Day 16: The last movie you saw in theatres 

The Lego Batman Movie https://t.co/3IACDDnHe0",FALSE,7,"JodiesJumpsuit",2017-04-27 19:10:46,FALSE,"857235222722641920","857673393491124224","362790820","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JodiesJumpsuit",0,FALSE,FALSE,NA,NA
